28.60	25.48	0.1678	0.00815	3.728	66.61
28.70	24.86	0.1677	0.00814	3.714	66.74
28.80	24.17	0.1676	0.00813	3.692	66.76
28.90	24.65	0.1676	0.00812	3.701	66.58
29.00	25.32	0.1675	0.00811	3.718	66.42
29.10	24.16	0.1674	0.00810	3.690	66.66
29.20	23.35	0.1669	0.00804	3.658	66.45
29.30	22.35	0.1648	0.00781	3.595	65.31
29.40	17.60	0.1601	0.00725	3.334	63.13
29.50	17.99	0.1570	0.00688	3.281	60.53
29.60	16.45	0.1540	0.00652	3.146	58.58
29.70	14.69	0.1499	0.00600	2.947	55.47
29.80	11.44	0.1461	0.00550	2.634	53.20
29.90	9.19	0.1438	0.00517	2.367	52.02
30.00	9.53	0.1426	0.00500	2.351	50.26
30.10	11.45	0.1421	0.00495	2.484	48.65
30.20	13.24	0.1419	0.00494	2.587	47.75
30.30	13.46	0.1417	0.00492	2.593	47.51
30.40	13.43	0.1417	0.00491	2.590	47.50
30.50	13.04	0.1416	0.00490	2.568	47.59
30.60	11.75	0.1417	0.00490	2.490	48.08
30.70	11.84	0.1415	0.00489	2.498	48.03
30.80	14.48	0.1416	0.00490	2.632	46.97
30.90	13.40	0.1415	0.00490	2.584	47.39
31.00	13.12	0.1417	0.00491	2.574	47.61
31.10	14.44	0.1434	0.00516	2.718	49.19
31.20	16.46	0.1461	0.00552	2.903	51.28
31.30	18.23	0.1499	0.00605	3.124	54.90
31.40	19.65	0.1528	0.00639	3.246	56.85
31.50	24.12	0.1567	0.00689	3.481	59.25
31.60	23.94	0.1595	0.00722	3.544	61.41
31.70	26.08	0.1638	0.00771	3.677	63.96
31.80	27.48	0.1655	0.00790	3.735	64.79
31.90	27.08	0.1659	0.00794	3.732	65.07
32.00	25.22	0.1660	0.00794	3.691	65.46
32.10	26.48	0.1660	0.00795	3.720	65.24
32.20	26.24	0.1660	0.00795	3.715	65.29
32.30	25.55	0.1660	0.00794	3.699	65.39
32.40	23.63	0.1659	0.00794	3.651	65.79
32.50	25.25	0.1658	0.00792	3.688	65.32
32.60	24.75	0.1658	0.00791	3.674	65.37
32.70	24.58	0.1657	0.00790	3.668	65.34
32.80	24.67	0.1655	0.00789	3.665	65.18
32.90	21.94	0.1635	0.00766	3.560	64.51
33.00	20.62	0.1604	0.00730	3.457	62.56
33.10	20.06	0.1557	0.00675	3.332	59.08
33.20	16.17	0.1529	0.00639	3.113	57.87
33.30	13.59	0.1490	0.00589	2.865	55.16
33.40	11.96	0.1466	0.00556	2.683	53.36
33.50	10.57	0.1427	0.00504	2.450	49.92
33.60	12.23	0.1411	0.00483	2.496	47.24
33.70	13.23	0.1407	0.00476	2.528	46.28
33.80	13.24	0.1405	0.00474	2.524	46.14
33.90	13.45	0.1402	0.00472	2.534	45.95
34.00	13.68	0.1402	0.00471	2.542	45.82
34.10	12.48	0.1404	0.00471	2.471	46.11
34.20	12.73	0.1403	0.00470	2.483	45.96
34.30	14.83	0.1400	0.00470	2.586	45.30
34.40	14.05	0.1400	0.00470	2.553	45.54
34.50	14.56	0.1400	0.00470	2.576	45.40
34.60	14.58	0.1401	0.00471	2.581	45.48
34.70	14.86	0.1414	0.00489	2.647	46.79
34.80	17.09	0.1437	0.00522	2.839	48.81
34.90	19.74	0.1476	0.00576	3.098	52.46
35.00	23.00	0.1505	0.00611	3.264	54.14
35.10	23.91	0.1544	0.00661	3.416	57.48
35.20	25.48	0.1572	0.00694	3.521	59.30
35.30	27.36	0.1614	0.00743	3.655	62.06
35.40	26.13	0.1636	0.00768	3.672	63.77
35.50	26.63	0.1641	0.00774	3.695	64.05
35.60	24.98	0.1642	0.00775	3.658	64.39
35.70	24.02	0.1643	0.00775	3.629	64.54
35.80	24.37	0.1643	0.00775	3.639	64.48
35.90	25.32	0.1642	0.00775	3.665	64.31
36.00	24.51	0.1642	0.00774	3.642	64.40
36.10	23.80	0.1641	0.00772	3.620	64.43
36.20	23.90	0.1640	0.00772	3.624	64.40
36.30	24.33	0.1639	0.00771	3.635	64.27
36.40	24.36	0.1638	0.00770	3.633	64.19
36.50	14.67	0.1487	0.00585	2.909	54.33
36.60	12.94	0.1462	0.00550	2.721	52.29
36.70	11.28	0.1424	0.00501	2.494	49.26
36.80	10.83	0.1403	0.00469	2.363	46.71
36.90	11.23	0.1393	0.00457	2.360	45.59
37.00	11.24	0.1391	0.00455	2.355	45.41
37.10	11.66	0.1390	0.00453	2.371	45.00
37.20	11.89	0.1389	0.00452	2.381	44.80
37.30	11.24	0.1389	0.00451	2.342	45.06
37.40	12.52	0.1388	0.00451	2.412	44.47
37.50	12.88	0.1387	0.00450	2.430	44.28
37.60	13.32	0.1387	0.00450	2.451	44.13
37.70	14.25	0.1387	0.00450	2.494	43.85
37.80	12.91	0.1387	0.00450	2.434	44.32
37.90	13.08	0.1394	0.00462	2.485	45.26
38.00	15.32	0.1415	0.00491	2.678	46.87
38.10	17.67	0.1453	0.00546	2.943	50.64
38.20	20.64	0.1480	0.00580	3.127	52.46
38.30	21.67	0.1518	0.00630	3.294	55.91
